PUBLICATION_DATE,UID,UNIQUE_ID,SITE_ID,VISIT_NO,DATE_COL,PSTL_CODE,LINE,SAMPLE_TYPE,DEPTH,ARRIVAL_TIME,CALIBRATION_VERIFIED,CONDUCTIVITY,CONDUCTIVITY_NARS_COMMENT,CONDUCTIVITY_NARS_FLAG,DEPTH_METHOD,DUPLICATE_DO,E_FILE,INDEX_GPS_FIX,INDEX_LAT_DD,INDEX_LON_DD,INDEX_SITE_DEPTH,METALIMNION,ODOR,ODOR_DESC,OXYGEN,OXYGEN_NARS_COMMENT,OXYGEN_NARS_FLAG,PH,PH_NARS_COMMENT,PH_NARS_FLAG,PRECIPITATION,REVIEW,SCUM,SCUM_DESC,SURFACE_COND,TEMPERATURE,TEMPERATURE_NARS_COMMENT,TEMPERATURE_NARS_FLAG,COMMENT
8/13/2024,2021740,NLA_NY-10106,NLA22_NY-10070,1,9/14/2022,NY,1,PROF,1,,,51,,,,,,,,,,,,,7.9,,,6.8,,,,,,,,20.9,,,
8/13/2024,2021741,NLA_GA-10157,NLA22_GA-10107,1,9/14/2022,GA,5,PROF,4.7,,,126,,,,,,,,,,B,,,0.24,,,6.58,,,,,,,,19.9,,,
8/13/2024,2021741,NLA_GA-10157,NLA22_GA-10107,1,9/14/2022,GA,4,PROF,4,,,91,,,,,,,,,,,,,0.26,,,6.39,,,,,,,,21,,,
8/13/2024,2021741,NLA_GA-10157,NLA22_GA-10107,1,9/14/2022,GA,1,PROF,1,,,43.3,,,,,,,,,,,,,7.24,,,6.76,,,,,,,,24.7,,,
8/13/2024,2021741,NLA_GA-10157,NLA22_GA-10107,1,9/14/2022,GA,3,PROF,3,,,54,,,,,,,,,,,,,0.34,,,6.05,,,,,,,,22.2,,,
8/13/2024,2021741,NLA_GA-10157,NLA22_GA-10107,1,9/14/2022,GA,0,PROF,0.1,10:57,,41.4,,,LINE,Y,,3D,34.33701,-85.32893,5.2,,,,8.07,,,6.78,,,NONE,Y,,,RIPPLES,25,,,
8/13/2024,2021741,NLA_GA-10157,NLA22_GA-10107,1,9/14/2022,GA,2,PROF,2,,,39.6,,,,,,,,,,T,,,0.69,,,6.24,,,,,,,,23.7,,,
8/13/2024,2021742,NLA_ND-10307,NLA22_ND-10163,1,9/14/2022,ND,5,PROF,3.8,,,8563,,,,,,,,,,,,,7.6,,,8.6,,,,,,,,18.2,,,
8/13/2024,2021742,NLA_ND-10307,NLA22_ND-10163,1,9/14/2022,ND,0,PROF,0.1,9:14,,8568,,,SONAR,Y,,3D,46.029884,-99.125668,4.3,,,,7.7,,,8.6,,,NONE,Y,,,RIPPLES,18.3,,,
8/13/2024,2021742,NLA_ND-10307,NLA22_ND-10163,1,9/14/2022,ND,3,PROF,2,,,8562,,,,,,,,,,,,,7.7,,,8.6,,,,,,,,18.2,,,
8/13/2024,2021742,NLA_ND-10307,NLA22_ND-10163,1,9/14/2022,ND,4,PROF,3,,,8563,,,,,,,,,,,,,7.7,,,8.6,,,,,,,,18.2,,,
8/13/2024,2021742,NLA_ND-10307,NLA22_ND-10163,1,9/14/2022,ND,1,PROF,0.5,,,8568,,,,,,,,,,,,,7.7,,,8.6,,,,,,,,18.3,,,
8/13/2024,2021742,NLA_ND-10307,NLA22_ND-10163,1,9/14/2022,ND,2,PROF,1,,,8566,,,,,,,,,,,,,7.7,,,8.6,,,,,,,,18.3,,,
8/13/2024,2021743,NLA_MN-10143,NLA22_MN-10002,2,9/14/2022,MN,0,PROF,0.1,13:24,,815,,,LINE,Y,,3D,46.10186,-95.82025,3.8,,,,8.24,,,8.61,,,NONE,Y,,,CHOPPY,21.24,,,
8/13/2024,2021743,NLA_MN-10143,NLA22_MN-10002,2,9/14/2022,MN,3,PROF,3,,,815,,,,,,,,,,,,,8.26,,,8.72,,,,,,,,21.01,,,
8/13/2024,2021743,NLA_MN-10143,NLA22_MN-10002,2,9/14/2022,MN,2,PROF,2,,,815,,,,,,,,,,,,,8.22,,,8.67,,,,,,,,21.2,,,
8/13/2024,2021743,NLA_MN-10143,NLA22_MN-10002,2,9/14/2022,MN,1,PROF,1,,,815,,,,,,,,,,,,,8.22,,,8.66,,,,,,,,21.23,,,
8/13/2024,2021743,NLA_MN-10143,NLA22_MN-10002,2,9/14/2022,MN,4,PROF,3.3,,,815,,,,,,,,,,,,,8.22,,,8.72,,,,,,,,21,,,
8/13/2024,2021744,NLA_ND-10282,NLA22_ND-10138,1,9/13/2022,ND,4,PROF,3,,,1055,,,,,,,,,,,,,8.1,,,8.8,,,,,,,,18,,,
8/13/2024,2021744,NLA_ND-10282,NLA22_ND-10138,1,9/13/2022,ND,2,PROF,1,,,1055,,,,,,,,,,,,,8.2,,,8.8,,,,,,,,18,,,
8/13/2024,2021744,NLA_ND-10282,NLA22_ND-10138,1,9/13/2022,ND,0,PROF,0.1,9:26,,1055,,,SONAR,Y,,3D,47.235884,-99.726777,3.5,,,,8.3,,,8.8,,,NONE,Y,,,RIPPLES,18,,,
8/13/2024,2021744,NLA_ND-10282,NLA22_ND-10138,1,9/13/2022,ND,1,PROF,0.5,,,1055,,,,,,,,,,,,,8.2,,,8.8,,,,,,,,18,,,
8/13/2024,2021744,NLA_ND-10282,NLA22_ND-10138,1,9/13/2022,ND,3,PROF,2,,,1055,,,,,,,,,,,,,8.2,,,8.8,,,,,,,,18,,,
8/13/2024,2021745,NLA_IN-10302,NLA22_IN-10156,1,9/14/2022,IN,3,PROF,1.5,,,507.74,,,,,,,,,,,,,7.05,,,7.96,,,,,,,,23.08,,,
8/13/2024,2021745,NLA_IN-10302,NLA22_IN-10156,1,9/14/2022,IN,0,PROF,0.1,12:24,,517.16,,,SONAR,Y,,3D,39.84439,-86.10028,3.5,,,,6.93,,,7.95,,,NONE,Y,,,FLAT,23.79,,,
8/13/2024,2021745,NLA_IN-10302,NLA22_IN-10156,1,9/14/2022,IN,1,PROF,0.5,,,510.83,,,,,,,,,,,,,7.15,,,8.01,,,,,,,,23.44,,,
8/13/2024,2021745,NLA_IN-10302,NLA22_IN-10156,1,9/14/2022,IN,5,PROF,2.5,,,510.23,,,,,,,,,,,,,5.91,,,7.76,,,,,,,,22.92,,,
8/13/2024,2021745,NLA_IN-10302,NLA22_IN-10156,1,9/14/2022,IN,6,PROF,3,,,509.67,,,,,,,,,,,,,5.71,,,7.77,,,,,,,,22.93,,,
8/13/2024,2021745,NLA_IN-10302,NLA22_IN-10156,1,9/14/2022,IN,4,PROF,2,,,509.21,,,,,,,,,,,,,6.67,,,7.95,,,,,,,,22.96,,,
8/13/2024,2021745,NLA_IN-10302,NLA22_IN-10156,1,9/14/2022,IN,2,PROF,1,,,509.95,,,,,,,,,,,,,7.27,,,8.03,,,,,,,,23.17,,,
8/13/2024,2021746,NLA_ND-10298,NLA22_ND-10154,1,9/13/2022,ND,2,PROF,1,,,4209,,,,,,,,,,,,,9.4,,,9.2,,,,,,,,17.2,,,
8/13/2024,2021746,NLA_ND-10298,NLA22_ND-10154,1,9/13/2022,ND,0,PROF,0.1,14:21,,4209,,,SONAR,Y,,,47.253764,-99.798194,2.4,,,,9.4,,,9.2,,,NONE,Y,,,CHOPPY,17.2,,,
8/13/2024,2021746,NLA_ND-10298,NLA22_ND-10154,1,9/13/2022,ND,4,PROF,1.9,,,4207,,,,,,,,,,,,,9.2,,,9.2,,,,,,,,17.2,,,
8/13/2024,2021746,NLA_ND-10298,NLA22_ND-10154,1,9/13/2022,ND,1,PROF,0.5,,,4210,,,,,,,,,,,,,9.4,,,9.2,,,,,,,,17.2,,,
8/13/2024,2021746,NLA_ND-10298,NLA22_ND-10154,1,9/13/2022,ND,3,PROF,1.5,,,4209,,,,,,,,,,,,,9.4,,,9.2,,,,,,,,17.1,,,
8/13/2024,2021747,NLA_UT-10373,NLA22_UT-10043,1,9/14/2022,UT,17,PROF,17,,,118,,,,,,,,,,,,,7.92,,,7.4,,,,,,,,11.06,,,
8/13/2024,2021747,NLA_UT-10373,NLA22_UT-10043,1,9/14/2022,UT,20,PROF,20,,,117.7,,,,,,,,,,,,,6.24,,,7.08,,,,,,,,9.94,,,
8/13/2024,2021747,NLA_UT-10373,NLA22_UT-10043,1,9/14/2022,UT,23,PROF,26,,,118.4,,,,,,,,,,,,,1.71,,,6.78,,,,,,,,8.3,,,
8/13/2024,2021747,NLA_UT-10373,NLA22_UT-10043,1,9/14/2022,UT,19,PROF,19,,,118.1,,,,,,,,,,,,,6.22,,,7.13,,,,,,,,10.09,,,
8/13/2024,2021747,NLA_UT-10373,NLA22_UT-10043,1,9/14/2022,UT,18,PROF,18,,,118,,,,,,,,,,,,,7.5,,,7.27,,,,,,,,10.5,,,
8/13/2024,2021747,NLA_UT-10373,NLA22_UT-10043,1,9/14/2022,UT,22,PROF,24,,,118.2,,,,,,,,,,,,,3.88,,,6.88,,,,,,,,8.96,,,
8/13/2024,2021747,NLA_UT-10373,NLA22_UT-10043,1,9/14/2022,UT,16,PROF,16,,,118.2,,,,,,,,,,,,,8.52,,,7.55,,,,,,,,12.02,,,
8/13/2024,2021747,NLA_UT-10373,NLA22_UT-10043,1,9/14/2022,UT,26,PROF,32,,,129.7,,,,,,,,,,,,,0.03,,,6.48,,,,,,,,7.42,,,
8/13/2024,2021747,NLA_UT-10373,NLA22_UT-10043,1,9/14/2022,UT,11,PROF,11,,,117.8,,,,,,,,,,,,,8.67,,,8.32,,,,,,,,16.27,,,
8/13/2024,2021747,NLA_UT-10373,NLA22_UT-10043,1,9/14/2022,UT,0,PROF,0.1,9:23,,118.2,,,LINE,Y,,3D,38.53872,-111.71024,33.3,,,,8.76,,,8.6,,,LIGHT,Y,,,FLAT,16.59,,,
8/13/2024,2021747,NLA_UT-10373,NLA22_UT-10043,1,9/14/2022,UT,5,PROF,5,,,117.8,,,,,,,,,,,,,8.62,,,8.49,,,,,,,,16.66,,,
8/13/2024,2021747,NLA_UT-10373,NLA22_UT-10043,1,9/14/2022,UT,27,PROF,32.8,,,129.9,,,,,,,,,,,,,0.03,,,6.49,,,,,,,,7.41,,,
8/13/2024,2021747,NLA_UT-10373,NLA22_UT-10043,1,9/14/2022,UT,21,PROF,22,,,118,,,,,,,,,,,,,5.57,,,7.02,,,,,,,,9.39,,,
8/13/2024,2021747,NLA_UT-10373,NLA22_UT-10043,1,9/14/2022,UT,2,PROF,2,,,118.2,,,,,,,,,,,,,8.62,,,8.55,,,,,,,,16.68,,,
8/13/2024,2021747,NLA_UT-10373,NLA22_UT-10043,1,9/14/2022,UT,1,PROF,1,,,118.1,,,,,,,,,,,,,8.64,,,8.56,,,,,,,,16.65,,,
8/13/2024,2021747,NLA_UT-10373,NLA22_UT-10043,1,9/14/2022,UT,25,PROF,30,,,128.3,,,,,,,,,,,,,0.02,,,6.49,,,,,,,,7.59,,,
8/13/2024,2021747,NLA_UT-10373,NLA22_UT-10043,1,9/14/2022,UT,8,PROF,8,,,118.1,,,,,,,,,,,,,8.64,,,8.48,,,,,,,,16.66,,,
8/13/2024,2021747,NLA_UT-10373,NLA22_UT-10043,1,9/14/2022,UT,9,PROF,9,,,117.8,,,,,,,,,,,,,8.64,,,8.45,,,,,,,,16.65,,,
8/13/2024,2021747,NLA_UT-10373,NLA22_UT-10043,1,9/14/2022,UT,4,PROF,4,,,118,,,,,,,,,,,,,8.64,,,8.52,,,,,,,,16.66,,,
8/13/2024,2021747,NLA_UT-10373,NLA22_UT-10043,1,9/14/2022,UT,7,PROF,7,,,117.5,,,,,,,,,,,,,8.63,,,8.49,,,,,,,,16.66,,,
8/13/2024,2021747,NLA_UT-10373,NLA22_UT-10043,1,9/14/2022,UT,24,PROF,28,,,122.4,,,,,,,,,,,,,0.03,,,6.64,,,,,,,,7.98,,,
8/13/2024,2021747,NLA_UT-10373,NLA22_UT-10043,1,9/14/2022,UT,13,PROF,13,,,118.2,,,,,,,,,,B,,,9.19,,,7.85,,,,,,,,14.36,,,
8/13/2024,2021747,NLA_UT-10373,NLA22_UT-10043,1,9/14/2022,UT,14,PROF,14,,,117.8,,,,,,,,,,,,,9.07,,,7.76,,,,,,,,13.43,,,
8/13/2024,2021747,NLA_UT-10373,NLA22_UT-10043,1,9/14/2022,UT,10,PROF,10,,,118.1,,,,,,,,,,,,,8.63,,,8.42,,,,,,,,16.64,,,
8/13/2024,2021747,NLA_UT-10373,NLA22_UT-10043,1,9/14/2022,UT,15,PROF,15,,,117.5,,,,,,,,,,,,,8.78,,,7.66,,,,,,,,12.78,,,
8/13/2024,2021747,NLA_UT-10373,NLA22_UT-10043,1,9/14/2022,UT,6,PROF,6,,,117.7,,,,,,,,,,,,,8.64,,,8.48,,,,,,,,16.66,,,
8/13/2024,2021747,NLA_UT-10373,NLA22_UT-10043,1,9/14/2022,UT,3,PROF,3,,,118.1,,,,,,,,,,,,,8.61,,,8.52,,,,,,,,16.68,,,
8/13/2024,2021747,NLA_UT-10373,NLA22_UT-10043,1,9/14/2022,UT,12,PROF,12,,,117.6,,,,,,,,,,T,,,9.05,,,8.11,,,,,,,,15.67,,,
8/13/2024,2021748,NLA_IA-10128,NLA22_IA-10039,1,9/14/2022,IA,5,PROF,5,,,341,,,,,,,,,,T,,,2.5,,,7.4,,,,,,,,19.5,,,
8/13/2024,2021748,NLA_IA-10128,NLA22_IA-10039,1,9/14/2022,IA,8,PROF,8,,,398,,,,,,,,,,,,,0.1,,,6.8,,,,,,,,11.5,,,
8/13/2024,2021748,NLA_IA-10128,NLA22_IA-10039,1,9/14/2022,IA,4,PROF,4,,,256,,,,,,,,,,,,,6,,,8.1,,,,,,,,22.6,,,
8/13/2024,2021748,NLA_IA-10128,NLA22_IA-10039,1,9/14/2022,IA,9,PROF,8.3,,,400,,,,,,,,,,,,,0.1,,,6.7,,,,,,,,11.2,,,
8/13/2024,2021748,NLA_IA-10128,NLA22_IA-10039,1,9/14/2022,IA,7,PROF,7,,,386,,,,,,,,,,,,,0.2,,,6.9,,,,,,,,12.3,,,
8/13/2024,2021748,NLA_IA-10128,NLA22_IA-10039,1,9/14/2022,IA,1,PROF,1,,,253,,,,,,,,,,,,,7.7,,,8.6,,,,,,,,23.4,,,
8/13/2024,2021748,NLA_IA-10128,NLA22_IA-10039,1,9/14/2022,IA,3,PROF,3,,,253,,,,,,,,,,,,,7.2,,,8.4,,,,,,,,22.8,,,
8/13/2024,2021748,NLA_IA-10128,NLA22_IA-10039,1,9/14/2022,IA,0,PROF,0.1,14:24,,253,,,LINE,Y,,3D,41.05101,-92.81864,8.8,,,,7.9,,,8.6,,,NONE,,,,RIPPLES,24.6,,,
8/13/2024,2021748,NLA_IA-10128,NLA22_IA-10039,1,9/14/2022,IA,2,PROF,2,,,253,,,,,,,,,,,,,7.6,,,8.5,,,,,,,,23,,,
8/13/2024,2021748,NLA_IA-10128,NLA22_IA-10039,1,9/14/2022,IA,6,PROF,6,,,359,,,,,,,,,,,,,0.4,,,7.1,,,,,,,,14.9,,,
8/13/2024,2021749,NLA_IA-10094,NLA22_IA-10011,2,9/14/2022,IA,4,PROF,2,,,228.3,,,,,,,,,,,,,5.6,,,8.3,,,,,,,,20.7,,,
8/13/2024,2021749,NLA_IA-10094,NLA22_IA-10011,2,9/14/2022,IA,2,PROF,1,,,228.3,,,,,,,,,,,,,8.1,,,8.6,,,,,,,,20.8,,,
8/13/2024,2021749,NLA_IA-10094,NLA22_IA-10011,2,9/14/2022,IA,1,PROF,0.5,,,224.9,,,,,,,,,,,,,11.4,,,9.1,,,,,,,,21,,,
8/13/2024,2021749,NLA_IA-10094,NLA22_IA-10011,2,9/14/2022,IA,3,PROF,1.5,,,230.6,,,,,,,,,,,,,7.5,,,8.5,,,,,,,,20.8,,,
8/13/2024,2021749,NLA_IA-10094,NLA22_IA-10011,2,9/14/2022,IA,0,PROF,0.1,9:42,,225.6,,,LINE,Y,,3D,40.65573,-92.37446,2.5,,,,11.5,,,9.1,,,NONE,,,,FLAT,21.4,,,
8/13/2024,2021750,NLA_TX-10386,NLA22_TX-10168,1,9/14/2022,TX,2,PROF,1,,,,,NR,,,,,,,,,,,6.73,,,8.2,,,,,,,,26.1,,,
8/13/2024,2021750,NLA_TX-10386,NLA22_TX-10168,1,9/14/2022,TX,3,PROF,1.5,,,,,NR,,,,,,,,,,,6.66,,,8.19,,,,,,,,26.1,,,
8/13/2024,2021750,NLA_TX-10386,NLA22_TX-10168,1,9/14/2022,TX,0,PROF,0.1,8:42,,,,NR,POLE,Y,,3D,32.66767,-98.30817,2,,Y,Water has a noticeable fishy smell,6.78,,,8.25,,,NONE,Y,,,RIPPLES,26.1,,,
8/13/2024,2021750,NLA_TX-10386,NLA22_TX-10168,1,9/14/2022,TX,1,PROF,0.5,,,,,NR,,,,,,,,,,,6.74,,,8.21,,,,,,,,26.1,,,
8/13/2024,2021751,NLA_WI-10154,NLA22_WI-10042,1,9/14/2022,WI,11,PROF,11,,,10.6,,,,,,,,,,,,,0.19,,,4.13,,,,,,,,5.8,,,
8/13/2024,2021751,NLA_WI-10154,NLA22_WI-10042,1,9/14/2022,WI,5,PROF,5,,,9.3,,,,,,,,,,T,,,8.75,,,6,,,,,,,,19.8,,,
8/13/2024,2021751,NLA_WI-10154,NLA22_WI-10042,1,9/14/2022,WI,2,PROF,2,,,9.2,,,,,,,,,,,,,8.77,,,5.89,,,,,,,,20,,,
8/13/2024,2021751,NLA_WI-10154,NLA22_WI-10042,1,9/14/2022,WI,9,PROF,9,,,11.4,,,,,,,,,,,,,0.52,,,4.34,,,,,,,,7.4,,,
8/13/2024,2021751,NLA_WI-10154,NLA22_WI-10042,1,9/14/2022,WI,6,PROF,6,,,10.4,,,,,,,,,,,,,8.94,,,5.51,,,,,,,,14.4,,,
8/13/2024,2021751,NLA_WI-10154,NLA22_WI-10042,1,9/14/2022,WI,7,PROF,7,,,10.6,,,,,,,,,,,,,7.46,,,5.27,,,,,,,,10.9,,,
8/13/2024,2021751,NLA_WI-10154,NLA22_WI-10042,1,9/14/2022,WI,0,PROF,0.1,10:56,,9.2,,,SONAR,Y,,3D,45.43758,-89.48279,14.2,,,,8.79,,,5.82,,,NONE,Y,,,FLAT,20.2,,,
8/13/2024,2021751,NLA_WI-10154,NLA22_WI-10042,1,9/14/2022,WI,14,PROF,13.8,,,51.9,,,,,,,,,,,,,0.09,,,5.26,,,,,,,,5.1,,,
8/13/2024,2021751,NLA_WI-10154,NLA22_WI-10042,1,9/14/2022,WI,13,PROF,13,,,28.3,,,,,,,,,,,,,0.11,,,4.97,,,,,,,,5.2,,,
8/13/2024,2021751,NLA_WI-10154,NLA22_WI-10042,1,9/14/2022,WI,4,PROF,4,,,9.2,,,,,,,,,,,,,8.73,,,6,,,,,,,,20,,,
8/13/2024,2021751,NLA_WI-10154,NLA22_WI-10042,1,9/14/2022,WI,10,PROF,10,,,11.7,,,,,,,,,,B,,,0.23,,,4.29,,,,,,,,6.4,,,
8/13/2024,2021751,NLA_WI-10154,NLA22_WI-10042,1,9/14/2022,WI,1,PROF,1,,,9.2,,,,,,,,,,,,,8.79,,,5.88,,,,,,,,20.1,,,
8/13/2024,2021751,NLA_WI-10154,NLA22_WI-10042,1,9/14/2022,WI,3,PROF,3,,,9.2,,,,,,,,,,,,,8.76,,,5.98,,,,,,,,20,,,
8/13/2024,2021751,NLA_WI-10154,NLA22_WI-10042,1,9/14/2022,WI,8,PROF,8,,,10.5,,,,,,,,,,,,,6.38,,,4.98,,,,,,,,8.8,,,
8/13/2024,2021751,NLA_WI-10154,NLA22_WI-10042,1,9/14/2022,WI,12,PROF,12,,,10.3,,,,,,,,,,,,,0.14,,,4.04,,,,,,,,5.5,,,
8/13/2024,2021752,NLA_WY-10015,NES22-10163,1,9/13/2022,WY,1,PROF,1,,,19.6,,,,,,,,,,,,,7.35,,,7.67,,,,,,,,17.8,,,
8/13/2024,2021752,NLA_WY-10015,NES22-10163,1,9/13/2022,WY,0,PROF,0.1,10:02,,19.6,,,SONAR,Y,,3D,42.943171,-109.80799,186,,,,7.32,,,7.72,,,NONE,Y,,,FLAT,17.8,,,
8/13/2024,2021752,NLA_WY-10015,NES22-10163,1,9/13/2022,WY,14,PROF,14,,,20.1,,,,,,,,,,B,,,9.81,,,8.16,,,,,,,,10.2,,,
8/13/2024,2021752,NLA_WY-10015,NES22-10163,1,9/13/2022,WY,15,PROF,15,,,20.1,,,,,,,,,,,,,9.88,,,8.07,,,,,,,,9.5,,,
8/13/2024,2021752,NLA_WY-10015,NES22-10163,1,9/13/2022,WY,13,PROF,13,,,20.1,,,,,,,,,,,,,9.72,,,8.22,,,,,,,,11.5,,,
8/13/2024,2021752,NLA_WY-10015,NES22-10163,1,9/13/2022,WY,3,PROF,3,,,19.7,,,,,,,,,,,,,7.34,,,7.67,,,,,,,,17.8,,,
8/13/2024,2021752,NLA_WY-10015,NES22-10163,1,9/13/2022,WY,2,PROF,2,,,19.7,,,,,,,,,,,,,7.35,,,7.64,,,,,,,,17.8,,,
8/13/2024,2021752,NLA_WY-10015,NES22-10163,1,9/13/2022,WY,11,PROF,11,,,19.8,,,,,,,,,,,,,9.2,,,8.02,,,,,,,,13.9,,,
8/13/2024,2021752,NLA_WY-10015,NES22-10163,1,9/13/2022,WY,6,PROF,6,,,19.6,,,,,,,,,,,,,7.3,,,7.61,,,,,,,,17.7,,,
8/13/2024,2021752,NLA_WY-10015,NES22-10163,1,9/13/2022,WY,20,PROF,20,,,20.4,,,,,,,,,,,,,9.78,,,7.7,,,,,,,,7,,,
8/13/2024,2021752,NLA_WY-10015,NES22-10163,1,9/13/2022,WY,25,PROF,30,,,20.8,,,,,,,,,,,,,8.85,,,7.02,,,,,,,,5,,,
8/13/2024,2021752,NLA_WY-10015,NES22-10163,1,9/13/2022,WY,9,PROF,9,,,19.6,,,,,,,,,,,,,7.25,,,7.59,,,,,,,,17.7,,,
8/13/2024,2021752,NLA_WY-10015,NES22-10163,1,9/13/2022,WY,21,PROF,22,,,20.5,,,,,,,,,,,,,9.72,,,7.62,,,,,,,,6.2,,,
8/13/2024,2021752,NLA_WY-10015,NES22-10163,1,9/13/2022,WY,5,PROF,5,,,19.6,,,,,,,,,,,,,7.31,,,7.61,,,,,,,,17.7,,,
8/13/2024,2021752,NLA_WY-10015,NES22-10163,1,9/13/2022,WY,4,PROF,4,,,19.6,,,,,,,,,,,,,7.33,,,7.65,,,,,,,,17.8,,,
8/13/2024,2021752,NLA_WY-10015,NES22-10163,1,9/13/2022,WY,10,PROF,10,,,19.6,,,,,,,,,,T,,,8.08,,,7.83,,,,,,,,16.1,,,
8/13/2024,2021752,NLA_WY-10015,NES22-10163,1,9/13/2022,WY,22,PROF,24,,,20.7,,,,,,,,,,,,,9.41,,,7.53,,,,,,,,5.7,,,
8/13/2024,2021752,NLA_WY-10015,NES22-10163,1,9/13/2022,WY,12,PROF,12,,,19.9,,,,,,,,,,,,,9.53,,,8.22,,,,,,,,12.6,,,
8/13/2024,2021752,NLA_WY-10015,NES22-10163,1,9/13/2022,WY,7,PROF,7,,,19.6,,,,,,,,,,,,,7.28,,,7.6,,,,,,,,17.7,,,
8/13/2024,2021752,NLA_WY-10015,NES22-10163,1,9/13/2022,WY,8,PROF,8,,,19.6,,,,,,,,,,,,,7.26,,,7.61,,,,,,,,17.7,,,
8/13/2024,2021752,NLA_WY-10015,NES22-10163,1,9/13/2022,WY,16,PROF,16,,,20.2,,,,,,,,,,,,,9.88,,,8.01,,,,,,,,9,,,
8/13/2024,2021752,NLA_WY-10015,NES22-10163,1,9/13/2022,WY,17,PROF,17,,,20.2,,,,,,,,,,,,,9.87,,,7.94,,,,,,,,8.4,,,
8/13/2024,2021752,NLA_WY-10015,NES22-10163,1,9/13/2022,WY,23,PROF,26,,,20.7,,,,,,,,,,,,,9.17,,,7.43,,,,,,,,5.4,,,
8/13/2024,2021752,NLA_WY-10015,NES22-10163,1,9/13/2022,WY,24,PROF,28,,,20.8,,,,,,,,,,,,,8.95,,,7.16,,,,,,,,5.2,,,
8/13/2024,2021752,NLA_WY-10015,NES22-10163,1,9/13/2022,WY,19,PROF,19,,,20.3,,,,,,,,,,,,,8.74,,,7.77,,,,,,,,7.4,,,
8/13/2024,2021752,NLA_WY-10015,NES22-10163,1,9/13/2022,WY,18,PROF,18,,,20.3,,,,,,,,,,,,,9.81,,,7.86,,,,,,,,7.8,,,
8/13/2024,2021753,NLA_WY-10021,NES22-10171,1,9/14/2022,WY,3,PROF,3,,,489.4,,,,,,,,,,,,,6.58,,,8.45,,,,,,,,20,,,
8/13/2024,2021753,NLA_WY-10021,NES22-10171,1,9/14/2022,WY,5,PROF,5,,,489.2,,,,,,,,,,,,,6.57,,,8.45,,,,,,,,20,,,
8/13/2024,2021753,NLA_WY-10021,NES22-10171,1,9/14/2022,WY,6,PROF,6,,,489.4,,,,,,,,,,,,,6.56,,,8.45,,,,,,,,20,,,
8/13/2024,2021753,NLA_WY-10021,NES22-10171,1,9/14/2022,WY,15,PROF,15,,,489.4,,,,,,,,,,,,,6.47,,,8.44,,,,,,,,19.9,,,
8/13/2024,2021753,NLA_WY-10021,NES22-10171,1,9/14/2022,WY,20,PROF,20,,,537,,,,,,,,,,,,,0,,,7.69,,,,,,,,16.4,,,
8/13/2024,2021753,NLA_WY-10021,NES22-10171,1,9/14/2022,WY,17,PROF,17,,,513,,,,,,,,,,,,,1.81,,,7.83,,,,,,,,18.5,,,
8/13/2024,2021753,NLA_WY-10021,NES22-10171,1,9/14/2022,WY,2,PROF,2,,,489.2,,,,,,,,,,,,,6.59,,,8.45,,,,,,,,20,,,
8/13/2024,2021753,NLA_WY-10021,NES22-10171,1,9/14/2022,WY,14,PROF,14,,,489.4,,,,,,,,,,,,,6.44,,,8.44,,,,,,,,19.9,,,
8/13/2024,2021753,NLA_WY-10021,NES22-10171,1,9/14/2022,WY,16,PROF,16,,,506,,,,,,,,,,,,,3.88,,,8.1,,,,,,,,19.3,,,
8/13/2024,2021753,NLA_WY-10021,NES22-10171,1,9/14/2022,WY,19,PROF,19,,,531,,,,,,,,,,,,,0.03,,,7.69,,,,,,,,17,,,
8/13/2024,2021753,NLA_WY-10021,NES22-10171,1,9/14/2022,WY,10,PROF,10,,,489.3,,,,,,,,,,,,,6.51,,,8.45,,,,,,,,20,,,
8/13/2024,2021753,NLA_WY-10021,NES22-10171,1,9/14/2022,WY,1,PROF,1,,,489.2,,,,,,,,,,,,,6.61,,,8.45,,,,,,,,20,,,
8/13/2024,2021753,NLA_WY-10021,NES22-10171,1,9/14/2022,WY,21,PROF,21,,,543,,,,,,,,,,,,,0,,,7.66,,,,,,,,15.9,,,
8/13/2024,2021753,NLA_WY-10021,NES22-10171,1,9/14/2022,WY,7,PROF,7,,,489.4,,,,,,,,,,,,,6.57,,,8.45,,,,,,,,20,,,
8/13/2024,2021753,NLA_WY-10021,NES22-10171,1,9/14/2022,WY,4,PROF,4,,,489.2,,,,,,,,,,,,,6.58,,,8.45,,,,,,,,20,,,
8/13/2024,2021753,NLA_WY-10021,NES22-10171,1,9/14/2022,WY,13,PROF,13,,,489.4,,,,,,,,,,,,,6.48,,,8.44,,,,,,,,20,,,
8/13/2024,2021753,NLA_WY-10021,NES22-10171,1,9/14/2022,WY,9,PROF,9,,,489.3,,,,,,,,,,,,,6.55,,,8.45,,,,,,,,20,,,
8/13/2024,2021753,NLA_WY-10021,NES22-10171,1,9/14/2022,WY,18,PROF,18,,,522,,,,,,,,,,,,,0.3,,,7.7,,,,,,,,17.8,,,
8/13/2024,2021753,NLA_WY-10021,NES22-10171,1,9/14/2022,WY,12,PROF,12,,,489.3,,,,,,,,,,,,,6.52,,,8.45,,,,,,,,20,,,
8/13/2024,2021753,NLA_WY-10021,NES22-10171,1,9/14/2022,WY,11,PROF,11,,,489.3,,,,,,,,,,,,,6.5,,,8.45,,,,,,,,20,,,
